Date,Product,Category,Region,Quantity,Revenue,Cost,Discount,Marketing Spend,Customer Type,Operating Cost,Profit
2025-09-05 23:13:08.485607008,Smartwatch,Wearables,South,14,125821.47,80517.68,8,49352.95,New,12960.52,31953.81
2025-09-06 21:08:47.158948688,Laptop,Electronics,South,7,420955.54,339474.79,10,49327.1,Returning,14126.14,68519.02
2025-09-07 19:04:25.832290360,Smartwatch,Wearables,West,30,271646.76,162572.23,5,45774.81,Returning,24654.91,85393.67
2025-09-08 17:00:04.505632040,Tablet,Electronics,South,10,262186.82,184352.72,10,40930.18,Corporate,7913.1,73272.32
2025-09-09 14:55:43.178973712,Smartwatch,Wearables,West,15,133572.6,82902.74,5,17110.87,Returning,13735.48,40379.87
2025-09-10 12:51:21.852315392,Laptop,Electronics,South,12,827985.51,581634.33,0,19438.25,Returning,6289.26,237444.77
2025-09-11 10:47:00.525657072,Smartwatch,Wearables,South,7,69018.92,38236.24,8,29627.73,New,10699.98,20798.43
2025-09-12 08:42:39.198998744,Monitor,Electronics,South,13,202907.82,157528.96,15,30234.98,Returning,18780.84,24054.53
2025-09-13 06:38:17.872340424,Tablet,Electronics,South,5,123061.53,91840.98,20,27747.63,New,6838.17,23817.64
2025-09-14 04:33:56.545682104,Laptop,Electronics,West,1,71470.07,46123.11,8,33650.16,New,15789.73,10522.61
2025-09-15 02:29:35.219023776,Monitor,Electronics,North,9,149556.85,108155.1,8,23374.54,New,12167.42,19008.18
2025-09-16 00:25:13.892365456,Monitor,Electronics,East,4,67072.96,45760.61,20,38712.84,New,4134.75,24411.34
2025-09-16 22:20:52.565707136,Smartphone,Electronics,West,13,329653.59,283827.37,15,20009.75,New,23527.66,23997.79
2025-09-17 20:16:31.239048808,Tablet,Electronics,South,26,612694.19,485053.95,20,19880.46,Returning,12099.27,113753.86
2025-09-18 18:12:09.912390488,Headphones,Accessories,East,5,18950.03,13584.78,25,10725.17,New,20246.38,-9099.02
2025-09-19 16:07:48.585732160,Smartwatch,Wearables,South,1,10807.35,5421.75,20,13492.05,New,12158.9,-7815.58
2025-09-20 14:03:27.259073840,Headphones,Accessories,North,4,19305.29,10956.03,25,43273.44,New,23621.93,-14875.11
2025-09-21 11:59:05.932415520,Tablet,Electronics,East,16,412869.43,312357.99,10,25082.71,Returning,9390.35,89659.74
2025-09-22 09:54:44.605757192,Monitor,Electronics,West,9,159735.87,102475.82,10,15254.05,Returning,12069.07,50146.96
2025-09-23 07:50:23.279098872,Tablet,Electronics,East,15,387779.66,277201.73,8,39170.35,New,19695.01,90567.96
2025-09-24 05:46:01.952440552,Monitor,Electronics,South,1,26287.08,11375.01,5,29929.15,New,10560.68,4799.84
2025-09-25 03:41:40.625782224,Monitor,Electronics,North,10,166281.73,119867.93,15,5952.02,Corporate,11015.86,39009.3
2025-09-26 01:37:19.299123904,Laptop,Electronics,West,13,765546.07,627234.8,15,19236.27,Returning,24886.11,115180.58
2025-09-26 23:32:57.972465584,Smartphone,Electronics,West,13,303938.36,270350.88,20,12965.06,Returning,15223.52,18200.91
2025-09-27 21:28:36.645807256,Tablet,Electronics,West,17,485360.09,326628.19,5,34514.28,Returning,18166.37,143896.71
2025-09-28 19:24:15.319148936,Smartwatch,Wearables,South,24,187983.92,135115.74,10,17376.4,Corporate,17156.17,43327.46
2025-09-29 17:19:53.992490608,Laptop,Electronics,East,15,923089.88,704319.45,5,7922.61,Corporate,21214.33,198508.33
2025-09-30 15:15:32.665832288,Laptop,Electronics,South,26,1347985.38,1239683.35,25,7472.07,New,21960.15,86692.15
2025-10-01 13:11:11.339173968,Smartwatch,Wearables,North,16,143005.09,89028.1,8,31177.73,Returning,15391.63,39097.23
2025-10-02 11:06:50.012515640,Smartwatch,Wearables,North,8,70677.33,45594.67,5,5977.56,New,9480.23,19533.71
2025-10-03 09:02:28.685857320,Smartphone,Electronics,South,7,188071.93,154310.47,12,43195.65,Returning,3501.61,28462.26
2025-10-04 06:58:07.359199000,Smartphone,Electronics,East,10,239833.42,206856.25,25,11992.87,New,16516.87,15625.34
2025-10-05 04:53:46.032540672,Laptop,Electronics,North,18,919887.57,801309.03,25,32295.49,New,21160.31,92805.89
2025-10-06 02:49:24.705882352,Smartwatch,Wearables,East,8,77739.41,42968.79,0,25010.96,Corporate,12911.88,18307.14
2025-10-07 00:45:03.379224032,Laptop,Electronics,South,28,1788117.12,1317412.5,8,24928.32,Corporate,6623.54,462527.68
2025-10-07 22:40:42.052565704,Smartwatch,Wearables,West,15,126840.1,82396.44,5,8230.87,New,9337.81,34938.05
2025-10-08 20:36:20.725907384,Headphones,Accessories,South,26,113465.85,70845.72,8,41123.85,Corporate,14219.76,33707.62
2025-10-09 18:31:59.399249056,Headphones,Accessories,North,21,92686.0,55508.53,12,45187.36,New,21406.99,17378.46
2025-10-10 16:27:38.072590736,Tablet,Electronics,South,11,306521.54,212952.59,8,5495.75,Returning,6778.57,84054.15
2025-10-11 14:23:16.745932416,Smartwatch,Wearables,West,7,64548.68,40224.14,0,13037.19,Corporate,16467.3,5673.3
2025-10-12 12:18:55.419274088,Tablet,Electronics,South,23,566118.37,433632.7,12,45675.69,New,19574.11,117035.81
2025-10-13 10:14:34.092615768,Tablet,Electronics,East,10,277415.65,199377.35,0,29727.21,Returning,23593.05,57825.09
2025-10-14 08:10:12.765957448,Monitor,Electronics,West,8,148408.46,90317.09,5,11751.78,Returning,5567.48,52608.33
2025-10-15 06:05:51.439299120,Tablet,Electronics,South,28,765355.96,547434.07,0,14125.57,New,23380.62,193213.7
2025-10-16 04:01:30.112640800,Smartwatch,Wearables,East,15,144109.38,87338.92,0,34699.38,Returning,16232.29,43912.97
2025-10-17 01:57:08.785982480,Headphones,Accessories,North,2,13794.63,5370.26,10,37616.76,New,19867.43,-14423.05
2025-10-17 23:52:47.459324152,Smartphone,Electronics,South,15,345683.97,326139.48,20,31974.21,Returning,4183.04,16537.54
2025-10-18 21:48:26.132665832,Smartwatch,Wearables,South,14,114725.33,77315.01,20,47891.68,New,14135.26,30093.04
2025-10-19 19:44:04.806007504,Laptop,Electronics,East,26,1715367.76,1256253.39,0,27232.86,New,16697.85,443032.58
2025-10-20 17:39:43.479349184,Monitor,Electronics,West,22,422070.72,262688.54,0,18512.24,Returning,9750.34,147305.01
2025-10-21 15:35:22.152690864,Monitor,Electronics,South,6,101568.69,72124.95,8,26475.48,New,12496.3,18178.54
2025-10-22 13:31:00.826032536,Laptop,Electronics,South,5,279277.49,223678.62,15,21184.98,Returning,15194.56,38994.29
2025-10-23 11:26:39.499374216,Tablet,Electronics,West,19,438737.57,356124.56,15,15098.72,Returning,15156.05,63274.61
2025-10-24 09:22:18.172715896,Laptop,Electronics,South,2,109864.27,94077.03,20,7068.35,Returning,3920.95,13969.4
2025-10-25 07:17:56.846057568,Tablet,Electronics,East,10,272981.49,184676.04,8,20849.56,New,12668.6,78990.36
2025-10-26 05:13:35.519399248,Laptop,Electronics,East,5,300970.14,239649.86,5,37013.42,Corporate,7704.0,52683.56
2025-10-27 03:09:14.192740928,Headphones,Accessories,North,1,6037.46,2698.75,0,5829.7,Returning,23167.29,-20960.29
2025-10-28 01:04:52.866082600,Smartwatch,Wearables,West,28,259837.87,162807.74,5,24763.03,New,24484.76,69660.67
2025-10-28 23:00:31.539424280,Tablet,Electronics,South,3,82721.0,55651.85,0,33980.42,Returning,9592.23,17027.11
2025-10-29 20:56:10.212765952,Headphones,Accessories,East,1,6888.48,2724.77,20,32468.18,Returning,6854.08,-4377.47
2025-10-30 18:51:48.886107632,Monitor,Electronics,South,28,479667.79,318257.31,8,39949.18,Returning,7829.09,150548.29
2025-10-31 16:47:27.559449312,Tablet,Electronics,West,6,138133.12,115619.26,20,41473.39,Returning,13510.55,14679.81
2025-11-01 14:43:06.232790984,Smartphone,Electronics,East,25,654461.36,542863.18,12,37026.76,Returning,22239.12,90758.53
2025-11-02 12:38:44.906132664,Tablet,Electronics,North,1,27242.28,18489.84,12,9625.9,Corporate,14000.8,-3531.18
2025-11-03 10:34:23.579474344,Tablet,Electronics,North,5,125483.98,91946.11,10,26376.01,Returning,4218.63,31969.44
2025-11-04 08:30:02.252816016,Headphones,Accessories,West,4,21627.14,9944.05,20,32153.27,Corporate,3877.48,10118.72
2025-11-05 06:25:40.926157696,Tablet,Electronics,East,22,642086.29,425519.03,0,16050.47,Returning,8002.6,207325.32
2025-11-06 04:21:19.599499376,Monitor,Electronics,South,19,350136.45,232753.36,0,6914.83,Corporate,21540.97,96659.78
2025-11-07 02:16:58.272841048,Tablet,Electronics,North,15,364430.83,279002.82,10,15061.56,Corporate,16672.57,67948.34
2025-11-08 00:12:36.946182728,Tablet,Electronics,North,8,218655.28,148757.98,10,25470.25,New,15385.07,55827.62
2025-11-08 22:08:15.619524400,Smartwatch,Wearables,West,3,29465.29,16854.75,12,23626.86,New,10017.33,3618.28
2025-11-09 20:03:54.292866080,Smartphone,Electronics,West,18,482485.21,367956.37,15,12950.01,Returning,23447.36,89933.5
2025-11-10 17:59:32.966207760,Tablet,Electronics,South,7,177826.43,138353.41,12,42098.7,Returning,10285.92,25199.2
2025-11-11 15:55:11.639549432,Headphones,Accessories,North,18,87275.32,49092.39,8,46655.9,Returning,21368.78,17252.87
2025-11-12 13:50:50.312891112,Smartwatch,Wearables,South,21,171224.66,120297.38,8,14060.67,Returning,22709.88,27604.59
2025-11-13 11:46:28.986232792,Smartphone,Electronics,North,26,616894.01,566593.78,20,46830.78,Corporate,13633.37,30995.74
2025-11-14 09:42:07.659574464,Smartphone,Electronics,East,15,432310.21,315616.96,5,5803.74,Returning,22674.36,95541.87
2025-11-15 07:37:46.332916144,Laptop,Electronics,East,1,66638.37,48355.25,12,46623.31,Returning,9089.67,12089.47
2025-11-16 05:33:25.006257824,Monitor,Electronics,West,9,151549.81,103529.6,12,47836.8,New,17485.54,38119.74
2025-11-17 03:29:03.679599496,Laptop,Electronics,South,26,1409088.47,1164276.57,20,5542.33,Returning,4935.2,238703.11
2025-11-18 01:24:42.352941176,Laptop,Electronics,North,16,941234.77,760477.77,15,39335.87,New,13426.55,165714.31
2025-11-18 23:20:21.026282848,Monitor,Electronics,North,19,302732.12,215606.67,10,48659.07,Returning,7781.3,76015.89
2025-11-19 21:15:59.699624528,Smartwatch,Wearables,South,14,130533.41,81186.06,8,45765.6,Returning,4380.79,45592.48
2025-11-20 19:11:38.372966208,Headphones,Accessories,East,5,34417.82,13299.98,8,48681.96,Returning,3081.96,18642.84
2025-11-21 17:07:17.046307880,Tablet,Electronics,North,27,728361.31,545228.6,10,29764.56,Returning,10144.55,170554.28
2025-11-22 15:02:55.719649560,Headphones,Accessories,West,24,108905.01,61474.19,5,8517.03,New,15969.67,30936.37
2025-11-23 12:58:34.392991240,Laptop,Electronics,South,30,1724196.37,1402056.63,15,43240.51,New,13015.07,303188.68
2025-11-24 10:54:13.066332912,Tablet,Electronics,West,26,707563.51,514460.59,5,32622.27,New,9638.92,186243.12
2025-11-25 08:49:51.739674592,Smartphone,Electronics,South,9,244615.52,184138.52,15,32663.15,Corporate,24806.4,33358.56
2025-11-26 06:45:30.413016272,Smartwatch,Wearables,North,8,66329.69,44826.81,20,23776.41,Corporate,23669.55,-2270.65
2025-11-27 04:41:09.086357944,Monitor,Electronics,North,8,111672.8,96555.58,25,30732.89,New,5764.37,5072.77
2025-11-28 02:36:47.759699624,Monitor,Electronics,East,28,497670.84,348567.09,0,11911.09,New,12132.36,135224.33
2025-11-29 00:32:26.433041296,Headphones,Accessories,East,17,69431.6,45455.75,20,38289.65,Returning,17274.63,5862.44
2025-11-29 22:28:05.106382976,Tablet,Electronics,West,14,422529.03,260151.2,0,8375.78,Returning,19136.8,143207.16
2025-11-30 20:23:43.779724656,Smartwatch,Wearables,West,30,259278.62,166987.08,8,37840.13,New,11060.19,82670.55
2025-12-01 18:19:22.453066328,Headphones,Accessories,North,19,92524.3,50030.21,5,43204.03,New,19418.2,27393.11
2025-12-02 16:15:01.126408008,Laptop,Electronics,South,28,1835884.8,1264093.5,5,26261.09,Returning,5731.3,568258.13
2025-12-03 14:10:39.799749688,Headphones,Accessories,North,30,142857.04,77767.29,5,27942.37,New,10299.88,57676.37
2025-12-04 12:06:18.473091360,Smartwatch,Wearables,North,3,30799.47,16378.43,0,19049.64,New,18761.53,-2.17
2025-12-05 10:01:57.146433040,Monitor,Electronics,North,11,172854.45,125698.84,20,48625.64,New,16765.02,32099.71
2025-12-06 07:57:35.819774720,Laptop,Electronics,North,23,1597169.69,1077696.19,0,37990.6,Returning,21418.62,497944.75
2025-12-07 05:53:14.493116392,Tablet,Electronics,East,25,600597.22,466850.08,10,21604.48,Returning,4030.85,132743.63
2025-12-08 03:48:53.166458072,Monitor,Electronics,North,5,82102.36,59937.79,15,12866.33,New,6836.62,18546.98
2025-12-09 01:44:31.839799744,Monitor,Electronics,North,10,136244.26,114876.0,25,14881.08,Returning,4066.88,19247.08
2025-12-09 23:40:10.513141424,Headphones,Accessories,North,17,69917.12,45362.09,20,25876.5,Returning,7226.51,12964.63
2025-12-10 21:35:49.186483104,Laptop,Electronics,East,24,1506910.36,1088969.54,5,47415.58,Returning,3094.22,412322.22
2025-12-11 19:31:27.859824776,Smartphone,Electronics,East,4,97346.0,87328.79,25,38036.59,Corporate,14092.63,-4899.98
2025-12-12 17:27:06.533166456,Monitor,Electronics,West,19,280446.34,215025.6,15,14685.97,New,14622.92,53136.69
2025-12-13 15:22:45.206508136,Monitor,Electronics,North,9,158243.31,107155.2,5,43680.25,Corporate,17473.62,33550.45
2025-12-14 13:18:23.879849808,Smartwatch,Wearables,North,7,59807.99,38357.33,10,22019.02,Returning,11468.07,13393.2
2025-12-15 11:14:02.553191488,Laptop,Electronics,South,16,810660.34,728213.73,25,43327.5,Returning,3070.57,83321.75
2025-12-16 09:09:41.226533168,Laptop,Electronics,East,13,756166.44,606672.31,10,15876.48,New,17825.61,135266.04
2025-12-17 07:05:19.899874840,Headphones,Accessories,North,20,92257.65,53985.34,5,32839.73,New,4194.4,37694.53
2025-12-18 05:00:58.573216520,Smartwatch,Wearables,North,10,82137.02,58117.25,25,46700.17,New,22055.75,-1146.96
2025-12-19 02:56:37.246558192,Laptop,Electronics,South,25,1265775.92,1146980.09,25,16605.23,Corporate,3498.39,116745.35
2025-12-20 00:52:15.919899872,Tablet,Electronics,North,3,71097.57,55956.0,25,36181.7,Returning,14670.45,-1351.47
2025-12-20 22:47:54.593241552,Smartwatch,Wearables,South,26,200589.4,148273.8,25,49429.07,Returning,22688.19,24680.21
2025-12-21 20:43:33.266583224,Laptop,Electronics,West,1,53552.68,47183.75,20,11776.92,Returning,15594.77,-10088.26
2025-12-22 18:39:11.939924904,Laptop,Electronics,East,23,1424562.79,1044217.38,10,8978.1,New,16385.17,367934.45
2025-12-23 16:34:50.613266584,Headphones,Accessories,South,11,50550.79,29457.31,5,35338.78,New,17995.44,4480.26
2025-12-24 14:30:29.286608256,Tablet,Electronics,South,12,313863.87,232278.88,12,20288.12,Returning,5692.99,81945.42
2025-12-25 12:26:07.959949936,Tablet,Electronics,West,1,29648.04,19616.36,5,8206.0,Returning,17848.4,-7285.03
2025-12-26 10:21:46.633291616,Headphones,Accessories,East,22,97187.66,56612.32,10,26388.75,Returning,22367.81,25550.94
2025-12-27 08:17:25.306633288,Smartphone,Electronics,East,5,141854.83,104360.52,15,38919.68,Returning,24432.86,13594.01
2025-12-28 06:13:03.979974968,Monitor,Electronics,West,20,282375.38,230004.93,25,17830.51,Returning,12747.14,39690.75
2025-12-29 04:08:42.653316640,Headphones,Accessories,North,22,95672.78,58892.91,8,20077.11,Corporate,10579.11,22362.59
2025-12-30 02:04:21.326658320,Smartphone,Electronics,North,26,755305.2,527272.82,8,43056.47,New,19572.81,211791.26
2025-12-31 00:00:00.000000000,Headphones,Accessories,South,22,93507.27,59018.01,15,28403.24,Returning,14943.23,18039.65
